activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,2164939,[],CHEMBL926798,Agonist activity at TPO receptor,F,,,BAO_0000188,BAO_0000019,assay format,Nc1nc(-c2cccc(OC(F)(F)F)c2F)cs1,,,CHEMBL1145600,Bioorg. Med. Chem. Lett.,2008,,CHEMBL408853,,CHEMBL408853,7.50,0,http://www.openphacts.org/units/Nanomolar,710980,=,1,1,=,,EC50,nM,,32.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.032
,2164940,[],CHEMBL926798,Agonist activity at TPO receptor,F,,,BAO_0000188,BAO_0000019,assay format,Nc1nc(-c2c(F)cccc2F)cs1,,,CHEMBL1145600,Bioorg. Med. Chem. Lett.,2008,,CHEMBL412807,,CHEMBL412807,,0,http://www.openphacts.org/units/Nanomolar,710979,>,1,1,>,,EC50,nM,,10000.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,10.0
,2164941,[],CHEMBL926798,Agonist activity at TPO receptor,F,,,BAO_0000188,BAO_0000019,assay format,Nc1nc(-c2ccccc2F)cs1,,,CHEMBL1145600,Bioorg. Med. Chem. Lett.,2008,,CHEMBL261023,,CHEMBL261023,5.17,0,http://www.openphacts.org/units/Nanomolar,710978,=,1,1,=,,EC50,nM,,6800.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,6.8
,2164942,[],CHEMBL926798,Agonist activity at TPO receptor,F,,,BAO_0000188,BAO_0000019,assay format,O=C(Nc1nc2c(s1)COc1c-2cccc1C(F)(F)F)c1ccc(Nc2ccncn2)cc1,,,CHEMBL1145600,Bioorg. Med. Chem. Lett.,2008,,CHEMBL399357,,CHEMBL399357,6.85,0,http://www.openphacts.org/units/Nanomolar,710977,=,1,1,=,,EC50,nM,,140.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.14
,2164943,[],CHEMBL926798,Agonist activity at TPO receptor,F,,,BAO_0000188,BAO_0000019,assay format,O=C(Nc1nc2c(s1)COc1c(Cl)cccc1-2)c1ccc(Nc2ccncn2)cc1,,,CHEMBL1145600,Bioorg. Med. Chem. Lett.,2008,,CHEMBL409092,,CHEMBL409092,6.28,0,http://www.openphacts.org/units/Nanomolar,710976,=,1,1,=,,EC50,nM,,530.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.53
,2164944,[],CHEMBL926798,Agonist activity at TPO receptor,F,,,BAO_0000188,BAO_0000019,assay format,O=C(Nc1nc2c(s1)COc1c(F)cccc1-2)c1ccc(Nc2ccncn2)cc1,,,CHEMBL1145600,Bioorg. Med. Chem. Lett.,2008,,CHEMBL260089,,CHEMBL260089,5.82,0,http://www.openphacts.org/units/Nanomolar,710975,=,1,1,=,,EC50,nM,,1500.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,1.5
,2164945,[],CHEMBL926798,Agonist activity at TPO receptor,F,,,BAO_0000188,BAO_0000019,assay format,O=C(Nc1nc2c(s1)COc1ccccc1-2)c1ccc(Nc2ccncn2)cc1,,,CHEMBL1145600,Bioorg. Med. Chem. Lett.,2008,,CHEMBL409504,,CHEMBL409504,6.28,0,http://www.openphacts.org/units/Nanomolar,710974,=,1,1,=,,EC50,nM,,520.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.52
,2164946,[],CHEMBL926798,Agonist activity at TPO receptor,F,,,BAO_0000188,BAO_0000019,assay format,O=C(Nc1nc(-c2ccc(C(F)(F)F)c(F)c2F)cs1)c1ccc(Nc2ccncn2)cc1,,,CHEMBL1145600,Bioorg. Med. Chem. Lett.,2008,,CHEMBL247644,,CHEMBL247644,7.06,0,http://www.openphacts.org/units/Nanomolar,710973,=,1,1,=,,EC50,nM,,87.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.087
,2164947,[],CHEMBL926798,Agonist activity at TPO receptor,F,,,BAO_0000188,BAO_0000019,assay format,O=C(Nc1nc(-c2ccc(C(F)(F)F)c(F)c2)cs1)c1ccc(Nc2ccncn2)cc1,,,CHEMBL1145600,Bioorg. Med. Chem. Lett.,2008,,CHEMBL247643,,CHEMBL247643,6.54,0,http://www.openphacts.org/units/Nanomolar,710972,=,1,1,=,,EC50,nM,,290.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.29
,2164948,[],CHEMBL926798,Agonist activity at TPO receptor,F,,,BAO_0000188,BAO_0000019,assay format,O=C(Nc1nc(-c2ccc(F)c(C(F)(F)F)c2F)cs1)c1ccc(Nc2ccncn2)cc1,,,CHEMBL1145600,Bioorg. Med. Chem. Lett.,2008,,CHEMBL247645,,CHEMBL247645,7.48,0,http://www.openphacts.org/units/Nanomolar,710971,=,1,1,=,,EC50,nM,,33.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.033
,2164949,[],CHEMBL926798,Agonist activity at TPO receptor,F,,,BAO_0000188,BAO_0000019,assay format,O=C(Nc1nc(-c2ccc(F)c(C(F)(F)F)c2)cs1)c1ccc(Nc2ccncn2)cc1,,,CHEMBL1145600,Bioorg. Med. Chem. Lett.,2008,,CHEMBL247822,,CHEMBL247822,7.00,0,http://www.openphacts.org/units/Nanomolar,710970,=,1,1,=,,EC50,nM,,100.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.1
,2164950,[],CHEMBL926798,Agonist activity at TPO receptor,F,,,BAO_0000188,BAO_0000019,assay format,O=C(Nc1nc(-c2ccc(F)c(F)c2F)cs1)c1ccc(Nc2ccncn2)cc1,,,CHEMBL1145600,Bioorg. Med. Chem. Lett.,2008,,CHEMBL393087,,CHEMBL393087,7.08,0,http://www.openphacts.org/units/Nanomolar,710969,=,1,1,=,,EC50,nM,,84.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.084
,2164951,[],CHEMBL926798,Agonist activity at TPO receptor,F,,,BAO_0000188,BAO_0000019,assay format,O=C(Nc1nc(-c2ccc(F)c(F)c2)cs1)c1ccc(Nc2ccncn2)cc1,,,CHEMBL1145600,Bioorg. Med. Chem. Lett.,2008,,CHEMBL247642,,CHEMBL247642,6.40,0,http://www.openphacts.org/units/Nanomolar,710968,=,1,1,=,,EC50,nM,,400.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.4
,2164952,[],CHEMBL926798,Agonist activity at TPO receptor,F,,,BAO_0000188,BAO_0000019,assay format,O=C(Nc1nc(-c2cccc(OC(F)(F)F)c2F)cs1)c1ccc(Nc2ccncn2)cc1,,,CHEMBL1145600,Bioorg. Med. Chem. Lett.,2008,,CHEMBL247606,,CHEMBL247606,7.50,0,http://www.openphacts.org/units/Nanomolar,710967,=,1,1,=,,EC50,nM,,32.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.032
,2164953,[],CHEMBL926798,Agonist activity at TPO receptor,F,,,BAO_0000188,BAO_0000019,assay format,O=C(Nc1nc(-c2cccc(OC(F)(F)F)c2)cs1)c1ccc(Nc2ccncn2)cc1,,,CHEMBL1145600,Bioorg. Med. Chem. Lett.,2008,,CHEMBL245993,,CHEMBL245993,6.55,0,http://www.openphacts.org/units/Nanomolar,710966,=,1,1,=,,EC50,nM,,280.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.28
,2164954,[],CHEMBL926798,Agonist activity at TPO receptor,F,,,BAO_0000188,BAO_0000019,assay format,O=C(Nc1nc(-c2ccc(C(F)(F)F)cc2F)cs1)c1ccc(Nc2ccncn2)cc1,,,CHEMBL1145600,Bioorg. Med. Chem. Lett.,2008,,CHEMBL428227,,CHEMBL428227,6.58,0,http://www.openphacts.org/units/Nanomolar,710965,=,1,1,=,,EC50,nM,,260.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.26
,2164955,[],CHEMBL926798,Agonist activity at TPO receptor,F,,,BAO_0000188,BAO_0000019,assay format,O=C(Nc1nc(-c2ccc(C(F)(F)F)cc2)cs1)c1ccc(Nc2ccncn2)cc1,,,CHEMBL1145600,Bioorg. Med. Chem. Lett.,2008,,CHEMBL248237,,CHEMBL248237,6.31,0,http://www.openphacts.org/units/Nanomolar,710964,=,1,1,=,,EC50,nM,,490.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.49
,2164956,[],CHEMBL926798,Agonist activity at TPO receptor,F,,,BAO_0000188,BAO_0000019,assay format,O=C(Nc1nc(-c2cccc(C(F)(F)F)c2F)cs1)c1ccc(Nc2ccncn2)cc1,,,CHEMBL1145600,Bioorg. Med. Chem. Lett.,2008,,CHEMBL428226,,CHEMBL428226,7.22,0,http://www.openphacts.org/units/Nanomolar,710963,=,1,1,=,,EC50,nM,,60.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.06
,2164957,[],CHEMBL926798,Agonist activity at TPO receptor,F,,,BAO_0000188,BAO_0000019,assay format,O=C(Nc1nc(-c2cccc(C(F)(F)F)c2)cs1)c1ccc(Nc2ccncn2)cc1,,,CHEMBL1145600,Bioorg. Med. Chem. Lett.,2008,,CHEMBL246619,,CHEMBL246619,6.38,0,http://www.openphacts.org/units/Nanomolar,710962,=,1,1,=,,EC50,nM,,420.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.42
,2164958,[],CHEMBL926798,Agonist activity at TPO receptor,F,,,BAO_0000188,BAO_0000019,assay format,O=C(Nc1nc(-c2cccc(Br)c2F)cs1)c1ccc(Nc2ccncn2)cc1,,,CHEMBL1145600,Bioorg. Med. Chem. Lett.,2008,,CHEMBL249063,,CHEMBL249063,7.00,0,http://www.openphacts.org/units/Nanomolar,710961,=,1,1,=,,EC50,nM,,100.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.1
,2164959,[],CHEMBL926798,Agonist activity at TPO receptor,F,,,BAO_0000188,BAO_0000019,assay format,O=C(Nc1nc(-c2cccc(Br)c2)cs1)c1ccc(Nc2ccncn2)cc1,,,CHEMBL1145600,Bioorg. Med. Chem. Lett.,2008,,CHEMBL246618,,CHEMBL246618,6.19,0,http://www.openphacts.org/units/Nanomolar,710960,=,1,1,=,,EC50,nM,,640.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.64
,2164960,[],CHEMBL926798,Agonist activity at TPO receptor,F,,,BAO_0000188,BAO_0000019,assay format,O=C(Nc1nc(-c2ccc(Cl)cc2)cs1)c1ccc(Nc2ccncn2)cc1,,,CHEMBL1145600,Bioorg. Med. Chem. Lett.,2008,,CHEMBL399136,,CHEMBL399136,6.24,0,http://www.openphacts.org/units/Nanomolar,710959,=,1,1,=,,EC50,nM,,570.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.57
,2164961,[],CHEMBL926798,Agonist activity at TPO receptor,F,,,BAO_0000188,BAO_0000019,assay format,O=C(Nc1nc(-c2cccc(Cl)c2)cs1)c1ccc(Nc2ccncn2)cc1,,,CHEMBL1145600,Bioorg. Med. Chem. Lett.,2008,,CHEMBL246617,,CHEMBL246617,5.52,0,http://www.openphacts.org/units/Nanomolar,710958,=,1,1,=,,EC50,nM,,3000.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,3.0
,2164962,[],CHEMBL926798,Agonist activity at TPO receptor,F,,,BAO_0000188,BAO_0000019,assay format,O=C(Nc1nc(-c2ccc(F)cc2F)cs1)c1ccc(Nc2ccncn2)cc1,,,CHEMBL1145600,Bioorg. Med. Chem. Lett.,2008,,CHEMBL247431,,CHEMBL247431,6.77,0,http://www.openphacts.org/units/Nanomolar,710957,=,1,1,=,,EC50,nM,,170.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.17
,2164963,[],CHEMBL926798,Agonist activity at TPO receptor,F,,,BAO_0000188,BAO_0000019,assay format,O=C(Nc1nc(-c2ccc(F)cc2)cs1)c1ccc(Nc2ccncn2)cc1,,,CHEMBL1145600,Bioorg. Med. Chem. Lett.,2008,,CHEMBL245994,,CHEMBL245994,5.58,0,http://www.openphacts.org/units/Nanomolar,710956,=,1,1,=,,EC50,nM,,2600.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,2.6
,2164964,[],CHEMBL926798,Agonist activity at TPO receptor,F,,,BAO_0000188,BAO_0000019,assay format,O=C(Nc1nc(-c2cccc(F)c2F)cs1)c1ccc(Nc2ccncn2)cc1,,,CHEMBL1145600,Bioorg. Med. Chem. Lett.,2008,,CHEMBL249061,,CHEMBL249061,6.38,0,http://www.openphacts.org/units/Nanomolar,710955,=,1,1,=,,EC50,nM,,420.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.42
,2164965,[],CHEMBL926798,Agonist activity at TPO receptor,F,,,BAO_0000188,BAO_0000019,assay format,O=C(Nc1nc(-c2cccc(F)c2)cs1)c1ccc(Nc2ccncn2)cc1,,,CHEMBL1145600,Bioorg. Med. Chem. Lett.,2008,,CHEMBL398286,,CHEMBL398286,,0,http://www.openphacts.org/units/Nanomolar,710954,>,1,1,>,,EC50,nM,,10000.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,10.0
,2164966,[],CHEMBL926798,Agonist activity at TPO receptor,F,,,BAO_0000188,BAO_0000019,assay format,O=C(Nc1nc(-c2c(F)cccc2F)cs1)c1ccc(Nc2ccncn2)cc1,,,CHEMBL1145600,Bioorg. Med. Chem. Lett.,2008,,CHEMBL248006,,CHEMBL248006,,0,http://www.openphacts.org/units/Nanomolar,710953,>,1,1,>,,EC50,nM,,10000.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,10.0
,2164967,[],CHEMBL926798,Agonist activity at TPO receptor,F,,,BAO_0000188,BAO_0000019,assay format,O=C(Nc1nc(-c2ccc(Cl)cc2Cl)cs1)c1ccc(Nc2ccncn2)cc1,,,CHEMBL1145600,Bioorg. Med. Chem. Lett.,2008,,CHEMBL247818,,CHEMBL247818,6.29,0,http://www.openphacts.org/units/Nanomolar,710952,=,1,1,=,,EC50,nM,,510.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.51
,2164968,[],CHEMBL926798,Agonist activity at TPO receptor,F,,,BAO_0000188,BAO_0000019,assay format,O=C(Nc1nc(-c2ccc(Cl)cc2F)cs1)c1ccc(Nc2ccncn2)cc1,,,CHEMBL1145600,Bioorg. Med. Chem. Lett.,2008,,CHEMBL393268,,CHEMBL393268,6.64,0,http://www.openphacts.org/units/Nanomolar,710951,=,1,1,=,,EC50,nM,,230.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.23
,2164969,[],CHEMBL926798,Agonist activity at TPO receptor,F,,,BAO_0000188,BAO_0000019,assay format,O=C(Nc1nc(-c2cccc(Cl)c2Cl)cs1)c1ccc(Nc2ccncn2)cc1,,,CHEMBL1145600,Bioorg. Med. Chem. Lett.,2008,,CHEMBL247607,,CHEMBL247607,5.89,0,http://www.openphacts.org/units/Nanomolar,710950,=,1,1,=,,EC50,nM,,1300.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,1.3
,2164970,[],CHEMBL926798,Agonist activity at TPO receptor,F,,,BAO_0000188,BAO_0000019,assay format,O=C(Nc1nc(-c2cccc(Cl)c2F)cs1)c1ccc(Nc2ccncn2)cc1,,,CHEMBL1145600,Bioorg. Med. Chem. Lett.,2008,,CHEMBL249062,,CHEMBL249062,6.21,0,http://www.openphacts.org/units/Nanomolar,710949,=,1,1,=,,EC50,nM,,610.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.61
,2164971,[],CHEMBL926798,Agonist activity at TPO receptor,F,,,BAO_0000188,BAO_0000019,assay format,O=C(Nc1nc(-c2ccccc2C(F)(F)F)cs1)c1ccc(Nc2ccncn2)cc1,,,CHEMBL1145600,Bioorg. Med. Chem. Lett.,2008,,CHEMBL246616,,CHEMBL246616,,0,http://www.openphacts.org/units/Nanomolar,710948,>,1,1,>,,EC50,nM,,10000.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,10.0
,2164972,[],CHEMBL926798,Agonist activity at TPO receptor,F,,,BAO_0000188,BAO_0000019,assay format,O=C(Nc1nc(-c2ccccc2Cl)cs1)c1ccc(Nc2ccncn2)cc1,,,CHEMBL1145600,Bioorg. Med. Chem. Lett.,2008,,CHEMBL400559,,CHEMBL400559,5.05,0,http://www.openphacts.org/units/Nanomolar,710947,=,1,1,=,,EC50,nM,,9000.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,9.0
,2164973,[],CHEMBL926798,Agonist activity at TPO receptor,F,,,BAO_0000188,BAO_0000019,assay format,O=C(Nc1nc(-c2ccccc2F)cs1)c1ccc(Nc2ccncn2)cc1,,,CHEMBL1145600,Bioorg. Med. Chem. Lett.,2008,,CHEMBL248035,,CHEMBL248035,5.17,0,http://www.openphacts.org/units/Nanomolar,710946,=,1,1,=,,EC50,nM,,6800.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,6.8
,2261576,[],CHEMBL997705,Agonist activity at human thrombopoietin receptor expressed in mouse Ba/F3 cells by kinase activation based reporter gene assay,F,,,BAO_0000188,BAO_0000219,cell-based format,CC1=NN(c2ccc(C)c(C)c2)C(=O)/C1=N\Nc1cccc(-c2cccc(C(=O)O)c2)c1O,,,CHEMBL1141709,Bioorg. Med. Chem. Lett.,2008,,CHEMBL461101,ELTROMBOPAG,CHEMBL461101,7.42,1,http://www.openphacts.org/units/Nanomolar,774895,=,1,1,=,,EC50,nM,,38.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.038
,2261577,[],CHEMBL997705,Agonist activity at human thrombopoietin receptor expressed in mouse Ba/F3 cells by kinase activation based reporter gene assay,F,,,BAO_0000188,BAO_0000219,cell-based format,CCCCc1ccc(-c2ccc3c4c([nH]c3c2)-c2ccc(C(=O)O)cc2CC4)cc1,,,CHEMBL1141709,Bioorg. Med. Chem. Lett.,2008,,CHEMBL477195,,CHEMBL477195,6.96,0,http://www.openphacts.org/units/Nanomolar,774896,=,1,1,=,,EC50,nM,,111.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.111
,2261578,[],CHEMBL997705,Agonist activity at human thrombopoietin receptor expressed in mouse Ba/F3 cells by kinase activation based reporter gene assay,F,,,BAO_0000188,BAO_0000219,cell-based format,CCCCc1ccc(-c2ccc3c4c([nH]c3c2)-c2ccc(C(=O)O)cc2C4)cc1,,,CHEMBL1141709,Bioorg. Med. Chem. Lett.,2008,,CHEMBL525906,,CHEMBL525906,6.80,0,http://www.openphacts.org/units/Nanomolar,774897,=,1,1,=,,EC50,nM,,160.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.16
,2261579,[],CHEMBL997705,Agonist activity at human thrombopoietin receptor expressed in mouse Ba/F3 cells by kinase activation based reporter gene assay,F,,,BAO_0000188,BAO_0000219,cell-based format,CCCCc1ccc(-c2ccc3c4c([nH]c3c2)-c2ccc(C(N)=O)cc2C4)cc1,,,CHEMBL1141709,Bioorg. Med. Chem. Lett.,2008,,CHEMBL496950,,CHEMBL496950,7.07,0,http://www.openphacts.org/units/Nanomolar,774898,=,1,1,=,,EC50,nM,,86.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.086
,2261580,[],CHEMBL997705,Agonist activity at human thrombopoietin receptor expressed in mouse Ba/F3 cells by kinase activation based reporter gene assay,F,,,BAO_0000188,BAO_0000219,cell-based format,CCCc1ccc(-c2ccc3c4c([nH]c3c2F)-c2ccc(C(=O)O)cc2C4)cc1,,,CHEMBL1141709,Bioorg. Med. Chem. Lett.,2008,,CHEMBL496122,,CHEMBL496122,7.43,0,http://www.openphacts.org/units/Nanomolar,774979,=,1,1,=,,EC50,nM,,37.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.037
,2261581,[],CHEMBL997705,Agonist activity at human thrombopoietin receptor expressed in mouse Ba/F3 cells by kinase activation based reporter gene assay,F,,,BAO_0000188,BAO_0000219,cell-based format,Cc1cc(-c2ccc3c4c([nH]c3c2F)-c2ccc(C(=O)O)cc2C4)ccc1F,,,CHEMBL1141709,Bioorg. Med. Chem. Lett.,2008,,CHEMBL496123,,CHEMBL496123,7.58,0,http://www.openphacts.org/units/Nanomolar,774980,=,1,1,=,,EC50,nM,,26.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.026
,2261582,[],CHEMBL997705,Agonist activity at human thrombopoietin receptor expressed in mouse Ba/F3 cells by kinase activation based reporter gene assay,F,,,BAO_0000188,BAO_0000219,cell-based format,Cc1cc(-c2ccc3c4c([nH]c3c2F)-c2ccc(C(N)=O)cc2C4)ccc1F,,,CHEMBL1141709,Bioorg. Med. Chem. Lett.,2008,,CHEMBL522391,,CHEMBL522391,6.56,0,http://www.openphacts.org/units/Nanomolar,774981,=,1,1,=,,EC50,nM,,277.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.277
,2261583,[],CHEMBL997705,Agonist activity at human thrombopoietin receptor expressed in mouse Ba/F3 cells by kinase activation based reporter gene assay,F,,,BAO_0000188,BAO_0000219,cell-based format,CCCCc1ccc(-c2ccc3c4c([nH]c3c2F)-c2ccc(C(=O)O)cc2C4(C)C)cc1,,,CHEMBL1141709,Bioorg. Med. Chem. Lett.,2008,,CHEMBL525732,,CHEMBL525732,6.96,0,http://www.openphacts.org/units/Nanomolar,774982,=,1,1,=,,EC50,nM,,111.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.111
,2261584,[],CHEMBL997705,Agonist activity at human thrombopoietin receptor expressed in mouse Ba/F3 cells by kinase activation based reporter gene assay,F,,,BAO_0000188,BAO_0000219,cell-based format,CCCCc1ccc(-c2ccc3c4c([nH]c3c2)-c2ccc(C(=O)O)cc2S(=O)(=O)C4)cc1,,,CHEMBL1141709,Bioorg. Med. Chem. Lett.,2008,,CHEMBL497372,,CHEMBL497372,6.35,0,http://www.openphacts.org/units/Nanomolar,775059,=,1,1,=,,EC50,nM,,449.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.449
,2261585,[],CHEMBL997705,Agonist activity at human thrombopoietin receptor expressed in mouse Ba/F3 cells by kinase activation based reporter gene assay,F,,,BAO_0000188,BAO_0000219,cell-based format,Cc1cc(-c2ccc3c4c([nH]c3c2F)-c2ccc(C(N)=O)cc2OC4)ccc1F,,,CHEMBL1141709,Bioorg. Med. Chem. Lett.,2008,,CHEMBL497582,,CHEMBL497582,5.84,0,http://www.openphacts.org/units/Nanomolar,775060,=,1,1,=,,EC50,nM,,1430.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,1.43
,2261586,[],CHEMBL997705,Agonist activity at human thrombopoietin receptor expressed in mouse Ba/F3 cells by kinase activation based reporter gene assay,F,,,BAO_0000188,BAO_0000219,cell-based format,Cc1cc(-c2ccc3c4c([nH]c3c2F)-c2ccc(C(N)=O)cc2COC4=O)ccc1F,,,CHEMBL1141709,Bioorg. Med. Chem. Lett.,2008,,CHEMBL497583,,CHEMBL497583,,0,http://www.openphacts.org/units/Nanomolar,775061,>,1,1,>,,EC50,nM,,30000.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,30.0
,2261587,[],CHEMBL997705,Agonist activity at human thrombopoietin receptor expressed in mouse Ba/F3 cells by kinase activation based reporter gene assay,F,,,BAO_0000188,BAO_0000219,cell-based format,CCCCc1ccc(-c2ccc3cc(-c4ccc(C(=O)O)cc4)[nH]c3c2F)cc1,,,CHEMBL1141709,Bioorg. Med. Chem. Lett.,2008,,CHEMBL525533,,CHEMBL525533,6.93,0,http://www.openphacts.org/units/Nanomolar,775156,=,1,1,=,,EC50,nM,,117.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.117
,2261588,[],CHEMBL997705,Agonist activity at human thrombopoietin receptor expressed in mouse Ba/F3 cells by kinase activation based reporter gene assay,F,,,BAO_0000188,BAO_0000219,cell-based format,CCCCc1ccc(-c2ccc3cc(-c4ccc(C(N)=O)cc4)[nH]c3c2F)cc1,,,CHEMBL1141709,Bioorg. Med. Chem. Lett.,2008,,CHEMBL497793,,CHEMBL497793,6.80,0,http://www.openphacts.org/units/Nanomolar,775157,=,1,1,=,,EC50,nM,,160.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.16
,2261589,[],CHEMBL997705,Agonist activity at human thrombopoietin receptor expressed in mouse Ba/F3 cells by kinase activation based reporter gene assay,F,,,BAO_0000188,BAO_0000219,cell-based format,CCCCc1ccc(-c2ccc3cc(-c4ccc(C(=O)O)c(O)c4)[nH]c3c2F)cc1,,,CHEMBL1141709,Bioorg. Med. Chem. Lett.,2008,,CHEMBL522070,,CHEMBL522070,7.29,0,http://www.openphacts.org/units/Nanomolar,775158,=,1,1,=,,EC50,nM,,51.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.051
,2261590,[],CHEMBL997705,Agonist activity at human thrombopoietin receptor expressed in mouse Ba/F3 cells by kinase activation based reporter gene assay,F,,,BAO_0000188,BAO_0000219,cell-based format,CCCCc1ccc(-c2ccc3c(C)c(-c4ccc(C(=O)O)c(O)c4)[nH]c3c2F)cc1,,,CHEMBL1141709,Bioorg. Med. Chem. Lett.,2008,,CHEMBL496755,,CHEMBL496755,6.94,0,http://www.openphacts.org/units/Nanomolar,775159,=,1,1,=,,EC50,nM,,116.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.116
